"Menu Item ID","Parent 1","Parent 2","Parent 3","Parent 4","Menu Number","Menu Item Number","Levels","Label","Label","Content"
"a1L36000002Ovd1","Biofertilizantes.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000394","3","BIOPREPARADOS.","Extracto de Ortiga.","USO:
    
- Biofertilizante, preventivo de podredumbres foliares en hortalizas de hoja.                                                                     

PLAGAS O ENFERMEDADES QUE CONTROLA:                                     

- Botritis cinerea y otras podredumbres no identificadas en lechuga tipo mantecosa (Lactuca sativa var Prima).                                                                               

MATERIALES E INSUMOS:                                                                                        

Para preparar 10 lt. se utilizan:
- 1 kg. de hojas y tallos frescos de ortiga (Urtica sp)
- 10 litros de agua potable estabilizadas durante 4 días y filtrada mediante un lienzo.                                                                                                                

PASOS PARA SU ELABORACIÓN:                                                                           

1 - Estabilizar 10 kg de hojas y tallos frescos de ortiga durante 4 días en 10 litros de agua.
2 - Filtra y colocar en botellas plásticas de 1,5 lt.                                           

EFECTO/ACCIÓN  QUE SE LOGRA:                                                                           

Mejora el peso de las plantas y aumenta el número de hojas sanas a la cosecha.                                                                                                                   

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                            

El extracto se utiliza para regar las plantas durante todo su ciclo de cultivo (durante aprox. 60 días).                                        

RENDIMIENTO Y ALMACENAMIENTO DEL PREPARADO                 

Rendimiento:
10 litros. Cada planta de lechuga utiliza aprox. 3 litros de extracto durante su ciclo de cultivo de 2 meses).

Almacenamiento:
Botellas plásticas de gaseosa. Dura, al menos, 3 meses que corresponden al ciclo de cultivo de la lechuga.
 

IPES/FAO 2010"
"a1L36000002OsDt","Biofertilizantes.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000388","3","BIOPREPARADOS.","Biofertilizante Liquido Enriquecido.","USO: 
                                                                                                                                           
- Vitalizador de plantas cultivadas.
- Estimulador del crecimiento.
- Preventivo de plagas y enfermedades                                                                                              

PLAGAS O ENFERMEDADES QUE CONTROLA:                                                              

-  Se puede aplicar a todos los cultivos, mejora las defensas frente al ataque de plagas y enfermedades.
- De amplio espectro                                                                                         

MATERIALES E INSUMOS:                                                                                                          

Para preparar 120 lts. se utilizan:
- 1 tambor plástico de 200 lts.
- 10 kg. de plantas frescas picadas, (plantas herbáceas y leguminosas disponibles en el lugar).
- 60 litros de estiércol fresco de vaca, caballo, cerdos y gallinas (preferiblemente procedente de animales libres de antibióticos y antiparasitarios).
- 3 kg. de ceniza de madera.
- 4 kg. de polvo de basalto.
- 500 gr. de cáscara de huevo o conchilla molida.
- 3 kg. de ceniza de hueso.
- 5 lts. de leche o suero de leche.
- Agua (de lluvia o reposada) hasta completar los 170 litros del tanque                                                                                                                                                   

PASOS PARA SU ELABORACIÓN:                                                                                                                           

1. Recolectar las partes aéreas de las plantas.
2. Triturar grueso las hojas para facilitar la descomposición.
3. Mezclar los ingredientes en medio líquido.
4. Revolver cada día el preparado si se quiere hacer fermentación aeróbica.
 Mantener tapado con trampa de gas para fermentación anaeróbica.
5. A los 2 meses, filtrar la mezcla.
6. Envasar en recipiente plástico o de vidrio, preferentemente oscuro.                                                                                                                                                                                 

EFECTO/ACCIÓN  QUE SE LOGRA                                                                           

Actúa fundamentalmente como estimulador de crecimiento dado su alto contenido de nitrógeno y minerales. Además vivifica el suelo y la flora en la hoja por su alta carga de microorganismos benéficos. 

Aporta enzimas, aminoácidos y otras sustancias al suelo y a las plantas, aumentando la diversidad y la disponibilidad de nutrientes mejorando la
sanidad, el desarrollo y la producción de las plantas tratadas.                                                                                                                     

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                                                           

-Como preventivo, el preparado se puede diluir 1:20. Se recomienda regar sobre la tierra y las plantas cada 20 días.
- Para aplicación foliar se puede diluir hasta el 10%. Las aplicaciones se aprovechan mejor cuando son más diluidas pero más periódicas.
- En vivero se ha utilizado en aplicación foliar, en sustrato, inoculando semillas diluido al 20% remojando durante 12 horas, y en los plantines en el momento de trasplante con buenos resultados diluido al 5%.                                                               

RENDIMIENTO Y ALMACENAMIENTO DEL PREPARADO                             

Rendimiento:
120 litros diluidos al 5% rinden para 20 hás.

Almacenamiento:
Hasta 6 meses en envase de vidrio oscuro, en un lugar fresco y oscuro, sin exponer a la luz solar.      

IPES/FAO 2010"
"a1L36000002Ouw6","Biofertilizantes.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000391","3","BIOPREPARADOS.","Humus Líquido.","USO:                                                                                                                               

- Abono foliar y radicular.                                                                                            

PLAGAS O ENFERMEDADES QUE CONTROLA:                                                

-Se puede aplicar a todos los cultivos, mejora las defensas frente al ataque de plagas y enfermedades. De amplio espectro.
- De amplio espectro.                                                                                         

MATERIALES E INSUMOS:                                                                                        

Para preparar 15,5 lt. se utilizan:

Paso A. Humus líquido
- ½ Kg de humus de lombriz o lixiviado de pulpa compostada.
- 2,5 lts de agua (de lluvia o reposada).
- Balde plástico de 20 lt.
- Removedor.
- Lienzo.

Paso B. Humus líquido enriquecido
- 2 lt. de humus líquido.
- 3 gr. de hidróxido de potasio.                                                                                                                                    

PASOS PARA SU ELABORACIÓN:                                                                           

Paso A
1. Mezclar en un balde plástico ½ kg. de humus de lombriz con 2,5 lts de agua.
2. Dejar reposar la mezcla durante 48 horas.
3. Filtrar en el lienzo.
4. Envasar en bidones no transparentes.

Paso B
1. Mezcle 2 lt. de humus líquido con 3 gr. de hidróxido de potasio.
2. Revolver diariamente por 1 minuto durante 4 días.
3. Filtrar en lienzo.
4. Envasar en bidones no transparentes.                                                                                                                                                                  

EFECTO/ACCIÓN  QUE SE LOGRA:                                                                           

- Mejora la microfauna del suelo, aportando una mayor disponibilidad de nutrientes. Nivela el pH del suelo (nivel de acidez).
- Facilita un mayor desarrollo radicular. Contribuye a disminuir las enfermedades y el ataque de plagas.                                                                                                                     

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                            

Diluir 2.5 cm3 o 2.5 ml de humus liquido por cada litro de agua.
Se aplica en aspersión ó riego, cada 3 días en condiciones normales (si el clima es muy árido hay que aumentar las
aplicaciones y aprender a dosificar).                                                            

IPES/FAO 2010"
"a1L36000002Ovjw","Biofertilizantes.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000395","3","BIOPREPARADOS.","Fertilizante Enriquecido Super Magro.","USO:   
 
-Mejorador de la fertilidad natural del suelo.
- Inoculante de semillas.
- Biofertilizante vitalizador de la planta.                                                                

PLAGAS O ENFERMEDADES QUE CONTROLA:                                     

- De amplio espectro. Se utiliza en cualquier sistema productivo que presente deficiencias de minerales y problemas de fertilidad en los suelos. Probado eficazmente en huertas, frutales,  plantaciones agrícolas anuales, pastizales y flores y plantas ornamentales.                                                                            

MATERIALES E INSUMOS:                                                                                        

Para preparar 100 lts. Se utilizan:

Ingredientes Orgánicos:

- 60 lts. de agua sin cloro (lluvia, pozo, naciente).
- 15 kg. de estiércol fresco de vaca, oveja o caballo. El mejor es el del propio rúmen del animal por el contenido de microorganismos degradadores.
- 2,5 kg. de estiércol fresco de aves (gallinas, codorniz) o conejo.
- 1 kg. de humus de lombriz.
- 2 kg. de tierra de negra (monte o chacra).
- 2 kg. de azúcar rubia o melaza de caña.
- 1,5 lt. de leche o suero de leche.
- 250 grs. de harina de hueso o cáscara de huevos molida.
- 5 kgs. de plantas verdes picadas presentes en su zona (Por ejemplo: cardo (Carduus sp., Cynara sp.), cerraja (Sonchus
sp.), capiquí (Stellaia media), Manzanilla (Matricaria recutita), borraja (Borrago officinalis), leguminosas.

Ingredientes Minerales:

- 2,5 kg. de polvo de basalto o bentonita.
- 1,5 kg. de Fosfato de roca natural.
- 1 kg. de Clorato de Calcio o conchilla fina.
- 1 kg. de Sulfato de Zinc.
- 150 gr. de Sulfato de Manganeso.
- 150 gr. de Sulfato de Cobre.
- 25 gr. de Sulfato de Cobalto.
- 50 gr. de Sulfato de Hierro.
- 750 gr. de Bórax o Acido Bórico*.
- 750 gr. de Sulfato de Magnesio*.
(*) Colocar estos minerales por separado, luego de tres días.
- Manguera o tubo de salida de gases.
- Balde o botella donde sumergir la manguera de salida de gases para evitar burbujear el agua.                                                                                                   

PASOS PARA SU ELABORACIÓN:                                                                           

1. Realizar un agujero en la tapa de un tanque plástico de 100 ? 200 lt. (con tapa hermética) y conectar un tubo de escape de gases de fermentación.
2. Llenar la mitad del recipiente con agua no clorada.
3. Agregar de a uno los ingredientes orgánicos.
4. Mezclar de manea continua.
5. Agregar los ingredientes minerales, teniendo la precaución de agregar a los tres días, y por separado, el Borax y el Sulfato de Magnesio, para evitar que reaccionen entre sí.
6. Completar el recipiente con agua sin cloro.
7. Tapar herméticamente para favorecer una fermentación anaeróbica (sin oxígeno). Para evacuar los gases producto de la fermentación se debe pasar por la tapa un tubo conectado a una botella o balde con agua para que burbujee. La manguera o tubo debe permanecer bajo agua.
8. Dejar reposar de 6 a 8 semanas a la sombra, en función de las condiciones climáticas de la zona.
9. Colar y guardar en recipiente opaco, oscuro.

Nota: un indicador de que el proceso esta terminado es cuando ha dejado de burbujear la manguera o tubo de salida de gases de fermentación. El producto final es un liquido de color marrón, verdoso oscuro y de olor agradable (como a tierra fresca).                                       

EFECTO/ACCIÓN  QUE SE LOGRA:                                                                           

Mayor vigor de la planta. Mejor sanidad y menor ataque por plagas y enfermedades. Disminución del tiempo entre siembra y cosecha.                                                                                                                 

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                            

- Para una pulverización foliar, diluir con agua en una proporción de 1 hasta 5%. Repetir la aplicación  proximadamente dos veces por semana.
- Para la aplicación directa al suelo en huertas, frutales y pastizales, utilizar una dilución de 10 a 30%. Regar alrededor del tallo de la planta.
- Para tratamiento de semillas, sumergirlas en la solución y dejarla en remojo por 12 horas. Luego dejar secar. Utilizar 4 lt. de preparado al 25% cada 4 kg. de semillas.                              

RENDIMIENTO Y ALMACENAMIENTO DEL PREPARADO:                 

Rendimiento:
- Para aplicación foliar 100 lt. rinden para 2.080 lts de solución lista para usar. Normalmente se indica 400 lts /Ha. por lo que con 100 lt. se cubren 5 has.
- Para aplicar en suelo, 100 lt. rinden para 500 lt. de solución lista para usar.
Aplicando 0,5 lt. por m2, 100 lt. rinden para 1.000 m2.

Almacenamiento:
Se puede almacenar por 6 meses en envases oscuros, cerrados y no metálicos.


IPES/FAO 2010"
"a1L36000002Orz3","Bioestimulante Enraizador.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000386","3","BIOPREPARADOS.","Bioestimulante Dinamizador para Enraizamiento.","USO:                                                                                                                                                   - Favorece la germinación, inducción de tallo y raíces secundarias en almácigo.                                                                                                                                    - Activador inmunológico.                                                                                                               - Mineralizador.                                                                                                                                - Activador de fósforo.                                                                                                                            - Nematicida y repelente de trozadores, trips, áfidos y salta hojas.                                                                                                                          


PLAGAS O ENFERMEDADES QUE CONTROLA:
- Se ha aplicado a plantas hortícolas y aromáticas en general.
- Asperjado al suelo, base del tallo y follaje, previene y controla insectos Trozadores (Agrotis ipsilon-Hufnagel) y Tierreros (Peridroma saucia-Hübner) en la fase de larva, pupa y adulto en plántulas de hortalizas y aromáticas.
- Previene Thrips tabaci Lindeman y Frankliniella occidentalis en la fase de ninfa y adulto en cultivos de aromáticas, hortalizas y frutales.
- Controla áfidos o pulgones de las especies Myzus persicae en los estadios de ninfas y adultos en hortalizas, frutales y aromáticas.
- Previene y controla Saltahojas (Empoasca kraerneri) en los ciclos de ninfa y adulto en leguminosas, hortalizas
y tuberosas.                                                                                                                   


MATERIALES E INSUMOS:                                                                                                     Para preparar 4.5 litros (aproximadamente 1 galón) se utilizan:
- 500 gr. de hojas de ortiga blanca (Lamiun album).
- 300 gr. de diente de león (Taraxacum officinale Weber).
- 1 kg. de estiércol fresco de vaca (preferiblemente procedente de animales libres de antibióticos y antiparasitarios).
- 100 gr. de polvo de cuarzo.
- 1 balde.
- 1 recipiente plástico negro de 4.5 litros (aprox. 1 galón).
- 1 malla o costal.
- 1 mortero.
- 3 litros de agua (de lluvia o reposada).                                                    


PASOS PARA SU ELABORACIÓN:                                                                                      1. Colocar en un balde 1 kg. de estiércol fresco de vaca y 3 litros de agua.
2. Macerar la ortiga y el diente de león con un mortero.
3. Colar y añadir el macerado al balde con el estiércol fresco de vaca y 3 litros de agua.
4. Revolver con un palo en el sentido de las manecillas del reloj durante 10 minutos.
5. Colar la mezcla y trasvasarla a un recipiente de plástico negro de 4.5 litros (aproximadamente 1 galón).
6. Añadir 100 gr. de polvo de cuarzo batiéndolo y dejarlo reposar 24 horas a la sombra tapado con una malla o un trozo de costal para que pueda transpirar.
7. Almacenar en recipientes adecuados. Se recomiendan baldes plásticos negros de un galón en adelante, como los utilizados para la aplicación de emulsiones asfálticas, previamente lavado y cepillado con agua. Es conveniente usar mallas, costales o simplemente una camisa vieja de algodón o lino para cubrirla, porque la maduración es anaerobia.


EFECTO/ACCIÓN QUE SE LOGRA:                                                                                               - En semilleros, activa la germinación, fortalece el plantín, conserva la humedad del sustrato y lo protege contra el ataque de trozadores.
- En almácigos, fortalece el tallo, aumenta la cantidad y vigor de las raíces.
- En el campo o terreno definitivo, acelera el establecimiento de la planta, protegiéndola del ataque de trozadores, trips, áfidos y saltahojas, al tanto que promueve el rebrote basal en aromáticas y frutales después de podas y cortes.                                             


DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                                                                                       - La dosis en semilleros rociar o asperjar 100 cm3 o 100 ml con atomizador de 3 litros antes de la siembra, al sembrar y 1 vez a la semana, hasta la formación de hojas verdaderas.
- En lote aplicar 300 cm3 o 300 ml con bomba de 20 litros en la corona y al pie del tallo 2 veces por semana, hasta el establecimiento de la planta. En aromáticas y frutales se recomienda 500 cm3 o 500 ml por fumigadora en corona y a la base del tallo, como inductor de rebrotes después de cortes o podas.
- Las aplicaciones se recomiendan temprano en la mañana o en días nublados, para prevenir su evaporación o degradación.
                                                                                                                                                        
RENDIMIENTO Y ALMACENAMIENTO DEL PREPARADO
Rendimiento:
- En semilleros, un atomizador de 3 litros con el biopreparado puede cubrir 6 bandejas de 30 alvéolos en 2 aspersiones semanales.
- En almácigos, un fumigador de 20 litros con 300 cm3 o 300 ml de biopreparado con alcanza para 200 plantas.
- En lote, una bomba de 20 litros con 500 cm3 o 500 ml de biopreparado alcanzan para 100 m2 de cultivos.

Almacenamiento:
Su vida útil es de 3 meses por la inestabilidad de sus componentes.                                                                                                     

IPES/FAO 2010"
"a1L36000002Oryo","Biofungicidas.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000384","3","BIOPREPARADOS.","Caldo Bordeles.","USO:                                                                                                                               Preventivo de enfermedades transmitida por hongos.                                 

PLAGAS O ENFERMEDADES QUE CONTROLA:                                                                   - Inventado en principio para controlar enfermedades en viñedos y luego extendido su uso a árboles frutales y otros cultivos.
- La acción fúngica del cobre esta indicada para Mildius, Phytophtrora ínfestans, Bremia lactucae, Septoria, Septoria apii, Septoria lycopersici, Antracnosis, Colletotrichum spp, Negrón o  Alternaria, Alternaria solani, Pseudoperonospora cubensis, entre otras.
- En bacteriosis esta indicado para:
FRUTALES Pseudomonas syringae pv, persicae
 Agrobacterium tumefaciens, Chancros.
 Pseudomonas syringae pv. synngae
HORTÍCOLAS Erwinia carotovora
 Pseudomonas spp. Xanthomonas campe.
 Clavibacter michiganensis
OLIVO Tuberculosis.
 Pseudomonas savastanoi                                                                                             

MATERIALES E INSUMOS:                                                                                                               Para preparar 100 lt. se utilizan:
- Un recipiente plástico de 10 lts. (A).
- Un recipiente plástico de 100 lts (B).
- 1 kg. de cal viva.
- 1 Kg. de Sulfato de Cobre.
- 100 lt. de agua (de lluvia o reposada). 

PASOS PARA SU ELABORACIÓN:                                                                           
1. En el recipiente (A) moler finamente 1 kg. de Sulfato de Cobre en 10 lts de agua.
 Para que no decante al fondo del recipiente, colocarlo en una bolsita de arpillera atada de una cuerda al borde y sumergirla en el agua. Remover constantemente.
2. En el recipiente (B) disolver 1 kg. de cal viva en 90 lts de agua.
 Para apagar la cal se recomienda, colocar el kg. de cal en 10 lts de agua y dejar
 enfriar. Luego agregar agua hasta completar los 90 lts.
 Puede utilizarse directamente cal hidratada. En este caso se disuelve directamente un Kg. en 90 lts de agua.
3. Agregar el contenido del recipiente (A) con Sulfato de Cobre al recipiente (B) con la cal apagada disuelta en 90 lt.
 de agua.
Cuidado! proceder de esta forma y no a la inversa, dado que no se tendrá la misma efectividad.
4. Remover constantemente mientras se vierte el contenido de recipiente (A) en el (B).
5. Colar con una tela de arpillera para evitar tapaduras en el pulverizador.                                                                                                                                                                                 

EFECTO/ACCIÓN  QUE SE LOGRA                                                                          
Es un buen preventivo y en plantas afectadas destruye el hongo impidiendo que la afección se propague a otras partes
sanas (si bien no cura las partes de la planta que ya han sido atacadas).                                                                                                                     

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                           
- Se debe mojar bien el cultivo.
- Repetir la aplicación cada 15 días cuando se presentan condiciones ambientales pre disponentes como altas temperaturas y mucha humedad.                                                               

RENDIMIENTO Y ALMACENAMIENTO DEL PREPARADO                 
Rendimiento:
100 lt. rinden para 2.500 m2 de cultivos.

Almacenamiento:
Una vez elaborado debe ser utilizado de inmediato. Dentro de las 24 horas, aunque es posible conservar cada elemento por separado y sin mezclar (la cal y el sulfato de cobre).

IPES/FAO 2010"
"a1L36000002Ovuy","Biofungicidas.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000397","3","BIOPREPARADOS.","Infusión de Manzanilla.","USO:    
                                                                                                                                                                                        Prevenir enfermedades transmitidas por hongos a diversas hortalizas.                                                                                                                                                                            

PLAGAS O ENFERMEDADES QUE CONTROLA:                                                            

Previene algunas enfermedades: mildiu o peronóspora (Peronospora sp), oídio (varios hongos), roya (Puccinia sp y otros) en diferentes cultivos.                                                                                                                                                                          

MATERIALES E INSUMOS:                                                                                                                                

Para preparar 1 lt. se utilizan:
- 25 gr. de flores de manzanilla (Matricaria recutita o M. chamomilla) frescas o secas.
- 1 lt. de agua caliente
- 1 recipiente de 1 litro (preferentemente de plástico).
- 1 filtro.                                                                                                                                                                                              

PASOS PARA SU ELABORACIÓN:                                                                                                                 

1 - Colocar 25 gr. de flores de manzanilla, frescas o secas, en un litro de agua caliente.
2 - Dejar reposar media hora, filtrar y aplicar inmediatamente.                                                                                                                                                                 

EFECTO/ACCIÓN  QUE SE LOGRA                                                                                                       

Se le reconocen propiedades vinculadas al fortalecimiento de la planta a la que se aplica, ya que concentra calcio, azufre y potasio.                                                                                                                                                                           

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                            

-La infusión se aplica sin diluir pulverizando las plantas.
- En plantas jóvenes controla los hongos que producen pudrición del pie de la planta.
- Se recomienda utilizarlo una vez preparado.                            

IPES/FAO 2010"
"a1L36000002Ovsi","Biofungicidas.","ALTERNATIVAS DE BIOPREPARADOS.","","","M-0000000005","MI-0000000396","3","BIOPREPARADOS.","Decocción de Cola de Caballo.","USO:   
                                                                                                                                                                                         Para prevenir enfermedades, principalmente fúngicas.                                                                                

PLAGAS O ENFERMEDADES QUE CONTROLA:                                                            

Indicado para enfermedades provocadas por hongos (mildiu, oídio, roya).                                                                                                                                                                                 

MATERIALES E INSUMOS:                                                                                                                                

Para preparar 100 lt. se utilizan:
- 1 kg. de las partes aéreas de plantas frescas de Cola de Caballo Menor (Equisetum arvense).
- 10 lt de agua (preferentemente agua de lluvia)
- Recipiente metálico de 20 lt. en el que se realiza la decocción.
- Recipiente plástico de 100 lts. En el que se realizar la dilución.                                                                      

PASOS PARA SU ELABORACIÓN:                                                                                                                 

1. Hervir 1 kg. de plantas frescas de cola de caballo en 10 lt. de agua durante 60 minutos (después de una hora se liberan los silicatos que actúan en la planta).
2. Filtrar y colar.
3. Enfriar y dejar reposar.
4. Luego para su aplicación se puede diluir al 20% (una parte de preparado por cada 5 partes de agua).                                                                                                                                                                    

EFECTO/ACCIÓN  QUE SE LOGRA:                                                                                                       

- Fortalece los tejidos celulares evitando la infestación. 
- Mejora la fotosíntesis de las plantas. 
- Como su contenido en sílice puede llegar al 98% en extracto seco, su acción es fungicida y preventiva. 
- En tratamiento de semillas protege la plántula en los primeros estadios de desarrollos de enfermedades y actúa como estímulo para el desarrollo radicular. 
- En plantas adultas es un buen preventivo, pudiendo aplicarse cuando aparecen los primeros síntomas de la enfermedad (midiu- oidio). 
- Para un mejor aprovechamiento se aconseja aplicar sobre suelos con un pH de neutro a levemente alcalino.                                                                                                                   

DOSIS DE USO, PERÍODO Y MOMENTO DE APLICACIÓN:                            

-Como preventivo, para tratamiento de semillas, remojar y dejar secar antes de la siembra.
- En distintos estadíos de los cultivos se aconseja en invierno o en épocas de elevada humedad. Luego de lluvias repetir el tratamiento cada 3 días. Se puede aplicar a la tierra o a la planta.
- Antes de la siembra ? especialmente en zonas húmedas o en canteros con antecedentes de enfermedades de cultivos anteriores? se pulveriza la tierra con una dilución al 20%.
- Sobre la planta se aplica sobre el follaje en especial en días cálidos y húmedos. No hacerlo cuando el día es cálido y seco.                                                                                                                                                            

RENDIMIENTO Y ALMACENAMIENTO DEL PREPARADO:                 

Rendimiento:
10 lt. rinden para 100 m2 de cultivos.

Almacenamiento:
El producto se puede conservar por dos semanas máximo en envase no metálico oscuro, preferentemente de vidrio.                            

IPES/FAO 2010"
"a1L36000003NNzc","CAFÉ HONEY o MIEL.","TIPOS DE CAFÉ.","","","M-0000000009","MI-0000000446","3","SECADO Y TIPOS DE CAFÉ.","Proceso.","En algunas regiones se distingue entre 3 tipos diferentes de proceso honey: El Amarillo, EL Rojo y El Negro.
La mayor diferencia está en el sabor, que se desarrolla a medida que se ajustan los tiempos y técnicas de secado:

* El Honey Amarillo es el que se seca mas rápido (aproximadamente 8 días) y es en este método donde el café recibe la mayor cantidad de sol, dando al pergamino que recubre el grano de café un tono amarillo claro para el momento en que termina de secarse.

* El Honey Rojo toma un poquito más de tiempo en llegar al nivel óptimo de humedad. En este método el café se seca a la sombra o sin rayos solares directos, y por esta razón obtiene su color característico.

* El Honey Negro o Black Honey tarda la mayor cantidad de tiempo en secar, y en este método, el café se cubre con un plástico negro en camas similares a las camas africanas.
Este último es el más complejo de los 3, con cuerpo alto, abundante en sabor y es naturalmente más costoso en el mercado.

Importante:

Cabe anotar que el resultado no es un café con el pergamino negro completamente, sino que es un poquito más oscuro que el honey rojo.
El secado del pergamino aun con el mucílago recubriendo tiene un impacto directo sobre el dulzor en la taza. Los cafés Honey tienen generalmente un sabor único, caracterizado por un dulzor diferente, muchos sabore frutales y acidez dulce.

De los 3 procesos mas comunes, El Honey y El Natural son los más amigables con el medio ambiente debido a que no se utiliza una sola gota de agua al despulpar, lavar o fermentar. Esto ahorra grandes cantidades de agua.

Ambos métodos se pueden implementar en zonas remotas ya que elimina las dificultades que acarrean transportar las cerezas recogidas a la central de beneficio que en muchos casos no está cerca del cultivo. Este transporte puede incluso causar, en algunos casos, problemas de fermentación no deseada y potencial degradación de la calidad.

Coffee IQ"
"a1L36000003NNzN","CAFÉ HONEY o MIEL.","TIPOS DE CAFÉ.","","","M-0000000009","MI-0000000445","3","SECADO Y TIPOS DE CAFÉ.","Caracteristicas.","Esta forma de procesar el café es fundamentalmente la misma que en el método lavado, con la única diferencia que en el proceso honey NO se remueve el mucílago sino que se seca el café con esta sustancia recubriendo aun los granos.

Contrario a lo que algunos se imaginan, el café procesado de esta manera no sabe a miel ni tampoco se utiliza miel en el proceso. El nombre lo recibe porque al tacto, como está recubierto con el mucílago, se siente pegajoso como la miel.

Coffee IQ"
"a1L36000003NNyj","CAFÉ NATURAL o EN SECO.","TIPOS DE CAFÉ.","","","M-0000000009","MI-0000000439","3","SECADO Y TIPOS DE CAFÉ.","Características.","Proceso Natural o En Seco
 
El método por vía seca es también conocido como proceso natural y es tal vez el más antiguo y más sencillo ya que requiere poca maquinaria (aunque más labor).

El método consiste en secar la cereza entera después de haberla recolectado, sin remover la piel o cáscara. Las formas en las que este proceso se lleva a cabo pueden variar dependiendo de las instalaciones de las que se disponga o el tamaño de la plantación/producción.

Coffee IQ"
"a1L36000003NNyo","CAFÉ NATURAL o EN SECO.","TIPOS DE CAFÉ.","","","M-0000000009","MI-0000000440","3","SECADO Y TIPOS DE CAFÉ.","Proceso.","1 - En primer lugar se clasifican y limpian las cerezas recolectadas, para separar las que no estén maduras o estén dañadas o afectadas por algún insecto.
Esto puede hacerse a mano o también en canales de lavado, donde las cerezas maduras flotan y las defectuosas o verdes se van al fondo del canal.

2 - Luego se tienden las cerezas en patios de secado (generalmente) o en esteras o camas levantadas del piso (camas africanas).

3 - A medida que las cerezas se van secando, se deben ir moviendo para que todas se sequen por igual.

Importante:
* El secado en este tipo de proceso tarda generalmente 20 días, aunque dependiendo de las condiciones climáticas, podría llegar a tardar hasta cuatro semanas.
* En plantaciones muy grandes se hace a veces parte del secado a máquina para acelerar el proceso, pero no sin antes haber secado el café al sol durante unos cuantos días.
* La etapa de secado es de vital importancia ya que afecta la calidad final del café verde, y naturalmente el sabor: si se seca demasiado, el café se volverá quebradizo y puede dañarse en la trilla. Un grano quebrado es considerado un grano defectuoso.
* Si no se seca suficiente, tendrá demasiada humedad y será mucho mas susceptible a hongos y bacterias.
* Este proceso natural se usa para aproximadamente el 90% del café Arábica producido en Brasil, para la mayoría del café que producen Etiopía, Haití, Yemen, Indonesia y Paraguay y también para algunos Arábigas que se producen en India y Ecuador.
* Asimismo, casi todos los Robustas se procesan de esta manera, sobretodo en zonas con clima cálido y consistente, poco lluvioso y/o con escasez de agua.
* En zonas con más lluvia y con humedad atmosférica alta, este proceso es mucho más difícil de llevar a cabo.
* En cuanto a las características de sabor, los cafés procesados de esta manera tienden a tener cuerpo alto, baja acidez y sabores exóticos. Es común también encontrar sabores vinosos, y con fruta intensa.

Coffee IQ"
"a1L36000003NNz3","CAFÉ LAVADO o PROCESO HUMEDO.","TIPOS DE CAFÉ.","","","M-0000000009","MI-0000000442","3","SECADO Y TIPOS DE CAFÉ.","Características.","Este método difiere del método seco en 2 aspectos fundamentales. El primero es que en el proceso húmedo se requieren cantidades considerables de agua así como un equipo concreto.

La otra diferencia fundamental es que en el proceso húmedo, se separan la pulpa de los granos de café, lo que no sucede en el proceso natural.

Coffee IQ"
